model,framework,run_id,is_survival_best,first_order_date,sku_id,supplier_id,quantity,quality_rank,price_rank,candidate_count,quality_score,best_quality_supplier,best_quality_score,is_quality_best,is_price_best
DeepSeek-V4-Pro,react,run_react_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-10,1660000006,supplier_1,150,5,1,5,2.1902,supplier_5,4.9532,False,True
DeepSeek-V4-Pro,react,run_react_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-10,3700063087,supplier_2,600,3,1,5,2.5738,supplier_4,4.7219,False,True
DeepSeek-V4-Pro,react,run_react_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-10,1230000010,supplier_2,90,4,1,5,2.1815,supplier_5,4.8835,False,True
DeepSeek-V4-Pro,react,run_react_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-10,1660000064,supplier_2,160,5,2,5,1.6913,supplier_3,4.7207,False,False
DeepSeek-V4-Pro,react,run_react_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-10,1862702345,supplier_3,140,5,1,5,2.016,supplier_1,4.9673,False,True
DeepSeek-V4-Pro,react,run_react_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-10,5400018080,supplier_3,140,5,1,5,1.7544,supplier_1,4.9764,False,True
DeepSeek-V4-Pro,react,run_react_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-10,8066095605,supplier_4,125,1,3,5,4.6169,supplier_4,4.6169,True,False
DeepSeek-V4-Pro,react,run_react_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-10,4400000189,supplier_4,120,1,1,5,4.7973,supplier_4,4.7973,True,True
DeepSeek-V4-Pro,react,run_react_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-10,3828190009,supplier_5,160,5,1,5,1.9116,supplier_4,4.8895,False,True
DeepSeek-V4-Pro,react,run_react_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-10,5200003940,supplier_2,110,5,1,5,1.8603,supplier_1,4.7727,False,True
DeepSeek-V4-Pro,react,run_react_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-11,2500002558,supplier_4,134,3,1,5,4.6721,supplier_3,4.7572,False,True
DeepSeek-V4-Pro,react,run_react_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-11,1900000004,supplier_5,116,1,3,5,4.8979,supplier_5,4.8979,True,False
DeepSeek-V4-Pro,react,run_react_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-11,1111143012,supplier_5,168,1,2,5,4.9755,supplier_5,4.9755,True,False
DeepSeek-V4-Pro,react,run_react_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-11,1690000012,supplier_1,171,1,3,5,5.0,supplier_1,5.0,True,False
DeepSeek-V4-Pro,react,run_react_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-12,3700000692,supplier_2,250,3,4,5,2.2565,supplier_3,4.8363,False,False
DeepSeek-V4-Pro,react,run_react_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-12,3828153085,supplier_2,270,1,4,5,4.8162,supplier_2,4.8162,True,False
DeepSeek-V4-Pro,react,run_react_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-12,71785410502,supplier_2,125,1,5,5,4.7722,supplier_2,4.7722,True,False
DeepSeek-V4-Pro,react,run_react_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-12,3000001180,supplier_1,130,3,1,5,3.4372,supplier_5,4.8856,False,True
DeepSeek-V4-Pro,react,run_react_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-12,4400000379,supplier_1,310,5,1,5,1.8966,supplier_3,5.0,False,True
DeepSeek-V4-Pro,react,run_react_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-12,4400000119,supplier_3,570,3,2,5,2.7588,supplier_4,4.7914,False,False
DeepSeek-V4-Pro,react,run_react_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-12,3010000133,supplier_5,260,5,1,5,1.9453,supplier_4,4.8362,False,True
DeepSeek-V4-Pro,react,run_react_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-12,1380010423,supplier_2,290,5,1,5,1.7519,supplier_3,4.8631,False,True
DeepSeek-V4-Pro,react,run_react_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-12,1070013100,supplier_2,155,1,3,5,4.6506,supplier_2,4.6506,True,False
DeepSeek-V4-Pro,react,run_react_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-22,4400004627,supplier_4,300,4,1,5,1.9521,supplier_3,4.9243,False,True
DeepSeek-V4-Pro,react,run_react_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-10-05,3700000391,supplier_4,200,5,1,5,2.2166,supplier_1,5.0,False,True
DeepSeek-V4-Pro,react,run_react_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-11-12,2500002582,supplier_2,300,3,1,5,4.6435,supplier_4,4.7835,False,True
DeepSeek-V4-Pro,react,run_react_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-11-12,4400000329,supplier_4,200,5,1,5,1.8072,supplier_3,5.0,False,True
DeepSeek-V4-Pro,react,run_react_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-11-15,2400032320,supplier_5,250,1,1,5,5.0,supplier_5,5.0,True,True
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,5200003940,supplier_1,80,1,3,5,4.6919,supplier_1,4.6919,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,8000000245,supplier_1,80,1,4,5,4.8031,supplier_1,4.8031,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,1862702345,supplier_1,40,1,5,5,4.9566,supplier_1,4.9566,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,4400000004,supplier_1,80,1,3,5,4.6812,supplier_1,4.6812,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,1700000515,supplier_1,80,1,3,5,5.0,supplier_1,5.0,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,5100006012,supplier_1,60,1,4,5,4.7995,supplier_1,4.7995,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,7331025205,supplier_1,80,1,5,5,4.8075,supplier_1,4.8075,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,4400000106,supplier_1,40,1,2,5,4.7781,supplier_1,4.7781,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,3500050900,supplier_1,30,1,5,5,4.7999,supplier_1,4.7999,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,3828111129,supplier_2,60,1,4,5,4.8286,supplier_2,4.8286,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,3828153085,supplier_2,80,1,4,5,4.8306,supplier_2,4.8306,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,2100000001,supplier_2,80,1,5,5,5.0,supplier_2,5.0,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,1230000024,supplier_2,60,1,2,5,5.0,supplier_2,5.0,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,3828112085,supplier_2,80,1,3,5,4.9197,supplier_2,4.9197,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,3828128073,supplier_2,80,1,2,5,4.9479,supplier_2,4.9479,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,1070013100,supplier_2,120,1,1,5,4.6594,supplier_2,4.6594,True,True
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,5100006032,supplier_2,60,1,5,5,4.6854,supplier_2,4.6854,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,3828190013,supplier_2,100,1,2,5,4.952,supplier_2,4.952,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,3828111185,supplier_2,80,1,5,5,4.6843,supplier_2,4.6843,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,3700000391,supplier_2,30,1,2,5,5.0,supplier_2,5.0,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,5100002421,supplier_3,100,1,2,5,4.8112,supplier_3,4.8112,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,3828125033,supplier_3,40,1,3,5,4.6249,supplier_3,4.6249,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,4400000379,supplier_3,80,1,3,5,4.9917,supplier_3,4.9917,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,1254612128,supplier_3,120,1,5,5,4.8968,supplier_3,4.8968,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,1660000064,supplier_3,80,1,3,5,4.7262,supplier_3,4.7262,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,3700060571,supplier_4,80,1,1,5,5.0,supplier_4,5.0,True,True
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,7289000011,supplier_4,25,1,2,5,4.8411,supplier_4,4.8411,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,8066095605,supplier_4,25,1,3,5,4.6715,supplier_4,4.6715,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,5200003805,supplier_4,80,1,2,5,4.6962,supplier_4,4.6962,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,8000000280,supplier_4,80,1,2,5,4.895,supplier_4,4.895,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,3010000133,supplier_4,50,1,2,5,4.8338,supplier_4,4.8338,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,3828128137,supplier_4,60,1,4,5,4.7684,supplier_4,4.7684,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,3828190009,supplier_4,80,1,4,5,4.9141,supplier_4,4.9141,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,3000001020,supplier_4,40,1,4,5,4.897,supplier_4,4.897,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,4400000189,supplier_4,40,1,2,5,4.8103,supplier_4,4.8103,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,5100000011,supplier_5,120,1,2,5,4.8538,supplier_5,4.8538,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,1230000010,supplier_5,60,1,3,5,4.8045,supplier_5,4.8045,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,3700000821,supplier_5,60,1,4,5,4.8174,supplier_5,4.8174,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,3000001180,supplier_5,40,1,5,5,4.9152,supplier_5,4.9152,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-07,1660000006,supplier_5,60,1,5,5,4.9531,supplier_5,4.9531,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-08,2800001159,supplier_3,20,4,3,5,2.6971,supplier_1,4.7832,False,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-10,71785410502,supplier_1,15,4,1,5,2.0858,supplier_2,4.6971,False,True
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-11,8000000325,supplier_2,10,4,3,5,3.7312,supplier_4,4.7355,False,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-11,4200013000,supplier_4,10,4,1,5,1.8744,supplier_5,4.8375,False,True
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-14,3700060511,supplier_2,500,2,2,5,4.8155,supplier_1,4.8314,False,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-14,3828153081,supplier_1,150,5,1,5,1.813,supplier_3,5.0,False,True
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-14,5100001251,supplier_1,120,4,1,5,1.8078,supplier_4,4.6656,False,True
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-14,3700063037,supplier_4,100,5,1,5,1.8686,supplier_1,4.8781,False,True
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-14,3700063087,supplier_5,100,4,1,5,2.1375,supplier_3,3.5649,False,True
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-14,8660000033,supplier_5,150,4,1,5,2.2308,supplier_1,5.0,False,True
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-15,8660000013,supplier_1,80,4,1,5,1.5552,supplier_5,4.6293,False,True
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-15,3040000048,supplier_2,80,3,2,5,2.8362,supplier_3,4.9442,False,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-15,2100061223,supplier_4,100,1,2,5,4.7161,supplier_4,4.7161,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-17,8248812345,supplier_3,50,5,1,5,1.4533,supplier_2,4.6742,False,True
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-17,4400000057,supplier_3,50,4,1,5,1.9432,supplier_1,4.7071,False,True
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-09-17,5200003925,supplier_3,50,5,1,5,1.5188,supplier_2,4.6936,False,True
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-10-06,5400018080,supplier_4,100,4,2,5,3.7096,supplier_1,5.0,False,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-10-06,2500002558,supplier_5,100,5,1,5,1.5545,supplier_2,4.7076,False,True
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-10-06,4180071600,supplier_5,100,5,1,5,2.0703,supplier_2,4.8845,False,True
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-10-06,2500002561,supplier_1,100,5,1,5,1.7866,supplier_5,4.8796,False,True
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-10-13,4400000119,supplier_5,25,5,5,5,1.8383,supplier_4,4.7584,False,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-10-13,1660051312,supplier_5,25,5,1,5,2.0307,supplier_3,4.7487,False,True
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-10-26,1690000012,supplier_1,30,1,3,5,5.0,supplier_1,5.0,True,False
DeepSeek-V4-Pro,reflection,run_reflection_deepseek-v4-pro_caec_off_fcr_off_run1,False,1991-11-21,3000001190,supplier_5,40,5,1,5,1.8605,supplier_2,4.6897,False,True
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,3700060511,supplier_2,2197,2,2,5,4.8684,supplier_1,4.8842,False,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,1230000024,supplier_2,221,1,2,5,5.0,supplier_2,5.0,True,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,3828190013,supplier_2,305,1,2,5,4.952,supplier_2,4.952,True,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,5400018080,supplier_2,354,2,4,5,4.9528,supplier_1,4.9903,False,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,5200003940,supplier_1,269,1,3,5,4.6919,supplier_1,4.6919,True,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,1230000014,supplier_1,539,1,5,5,4.7123,supplier_1,4.7123,True,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,2610000364,supplier_1,334,1,2,5,4.7187,supplier_1,4.7187,True,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,4400000004,supplier_1,276,1,3,5,4.6812,supplier_1,4.6812,True,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,4400000057,supplier_1,587,1,2,5,4.7608,supplier_1,4.7608,True,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,3700000821,supplier_1,419,2,2,5,4.6775,supplier_5,4.8174,False,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,1700000515,supplier_1,235,1,3,5,5.0,supplier_1,5.0,True,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,3000001190,supplier_1,508,1,3,5,4.75,supplier_1,4.75,True,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,5100001251,supplier_3,1265,2,4,5,4.5518,supplier_4,4.7069,False,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,3828125033,supplier_3,403,1,3,5,4.6249,supplier_3,4.6249,True,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,3828153081,supplier_3,1622,2,4,5,4.9717,supplier_2,4.9911,False,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,3828128137,supplier_3,192,2,3,5,4.5733,supplier_4,4.7684,False,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,5460000233,supplier_3,491,2,3,5,4.8288,supplier_5,4.9047,False,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,3700000692,supplier_3,173,1,4,5,4.8412,supplier_3,4.8412,True,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,3828190009,supplier_3,289,3,2,5,4.5552,supplier_4,4.9141,False,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,7331025205,supplier_3,850,2,4,5,4.8063,supplier_1,4.8075,False,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,1660000006,supplier_3,261,2,3,5,4.8403,supplier_5,4.9531,False,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,1660000064,supplier_3,324,1,3,5,4.7262,supplier_3,4.7262,True,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,3500051300,supplier_3,272,3,2,5,4.614,supplier_5,4.7609,False,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,3700060571,supplier_4,670,1,1,5,5.0,supplier_4,5.0,True,True
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,7289000011,supplier_4,452,1,2,5,4.8411,supplier_4,4.8411,True,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,8066095605,supplier_4,267,1,3,5,4.6715,supplier_4,4.6715,True,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,5200003805,supplier_4,365,1,2,5,4.6962,supplier_4,4.6962,True,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,8000000280,supplier_4,649,1,2,5,4.895,supplier_4,4.895,True,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,1862702345,supplier_4,265,3,3,5,4.6949,supplier_1,4.9566,False,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,2100061223,supplier_4,1812,2,1,5,4.6456,supplier_5,4.7079,False,True
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,3828112185,supplier_4,538,1,3,5,4.9714,supplier_4,4.9714,True,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,3828112085,supplier_4,280,3,2,5,4.7149,supplier_2,4.9197,False,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,1254612128,supplier_4,254,2,2,5,4.7237,supplier_3,4.8968,False,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,3000001180,supplier_4,268,2,3,5,4.8513,supplier_5,4.9152,False,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,4400000028,supplier_4,412,1,2,5,4.8317,supplier_4,4.8317,True,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,4400000189,supplier_4,192,1,2,5,4.8103,supplier_4,4.8103,True,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,5100000011,supplier_5,1750,1,2,5,4.8538,supplier_5,4.8538,True,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,8000000245,supplier_5,2604,3,2,5,4.7506,supplier_1,4.8031,False,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,1900000004,supplier_5,236,1,3,5,4.8847,supplier_5,4.8847,True,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-07,3500050900,supplier_5,500,2,2,5,4.5191,supplier_1,4.7999,False,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-09-20,4400004627,supplier_4,200,4,2,5,2.0627,supplier_3,4.8651,False,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-10-14,3828111129,supplier_4,100,3,1,5,2.5261,supplier_2,4.8363,False,True
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-10-24,3828128073,supplier_2,100,1,2,5,4.938,supplier_2,4.938,True,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-10-28,5100002421,supplier_4,200,3,3,5,3.3052,supplier_3,4.8094,False,False
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-11-13,2400032320,supplier_2,100,5,1,5,1.8767,supplier_5,5.0,False,True
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-11-13,2500002582,supplier_2,100,3,1,5,4.6192,supplier_4,4.7513,False,True
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-12-02,3040000048,supplier_1,70,5,1,5,2.0666,supplier_3,4.9982,False,True
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-12-02,8248812345,supplier_1,50,2,1,5,3.7516,supplier_5,4.7309,False,True
DeepSeek-V4-Pro,plan_and_act,run_plan_and_act_deepseek-v4-pro_caec_off_fcr_off_run1,True,1991-12-21,1380010423,supplier_4,60,2,1,5,4.8323,supplier_3,4.9099,False,True
